stock1,stock2,stock3,stock4,stock5
1.597272074659000785e-02,3.986529584557339106e-03,0.000000000000000000e+00,3.994948267887441645e-02,3.669729526134390268e-02
-7.242536654301269354e-03,-2.089822448895386868e-03,1.731601731601732988e-02,-4.619547663030685800e-03,8.259601769911500968e-03
1.743772241992880279e-02,1.445024083769634073e-02,5.531914893617016771e-02,1.270151472158079740e-02,-3.452312705495724082e-02
-1.224204267226245693e-03,1.424446767639280485e-02,3.629032258064510130e-02,-4.100289534498221741e-03,2.575763636363636103e-02
-1.400805463141307399e-03,5.902645920971986808e-03,5.836575875486395282e-02,1.453063660618529596e-03,-6.794711563089463231e-03
-2.261967385586540966e-02,-1.800888377211191244e-02,-1.838235294117656835e-02,-2.539296374331142039e-02,-4.521121221858383221e-02
-6.781485468245426751e-02,-4.574485979280561859e-02,-1.872659176029956019e-02,-8.684814111285694971e-03,-1.682238317757002097e-02
-5.273287143956890272e-02,1.360392974295121515e-02,-4.580152671755729349e-02,-6.758472922190931001e-03,-1.774396303498268837e-02
2.397399431125565514e-02,-1.704260794722286653e-03,-2.400000000000002132e-02,2.444561491935486053e-02,-6.451625390217730072e-02
-4.226190476190477829e-02,-3.072989691144047131e-02,4.098360655737799674e-03,-3.690085919306981301e-03,2.517248449465419105e-02
-6.898694841516474219e-02,-1.959487096410711046e-02,-1.224489795918377345e-02,-1.135800000000008331e-02,-2.959969727547936622e-02
1.001335113484644671e-02,-8.084460096215068808e-03,-4.132231404958681270e-02,-9.990059690557788821e-03,-1.178516423621614982e-02
1.432033487552332972e-02,-1.584786125641216535e-03,2.586206896551726531e-02,1.639762907158482871e-02,2.455280689417076515e-02
6.733275412684555303e-03,1.201820916182355994e-02,-3.361344537815129374e-02,5.212186517443952866e-03,2.533382446651535197e-02
-1.057173678532890779e-02,4.929352343057293202e-03,4.347826086956525782e-02,-7.407160493826310012e-04,1.135222017775916296e-02
-5.887483645878790334e-03,-1.560735855551271265e-03,-2.083333333333325932e-02,1.309609554988635897e-02,5.051172087341894434e-02
3.399868392191275623e-02,1.429207267289137571e-02,0.000000000000000000e+00,1.219512195121951262e-02,-5.656866839359872383e-03
-1.697072549851507415e-03,-8.146169447211335651e-03,-4.255319148936268295e-03,-4.578289156626512250e-03,-1.864717248085792645e-02
-1.444963875903113038e-02,-1.376246423446091452e-02,1.282051282051292762e-02,-3.631106181769474302e-03,2.286623077940905246e-02
-1.832686502802931619e-02,1.057848300697728817e-02,1.265822784810118236e-02,2.915454324586978785e-02,2.550382717278509501e-02
-1.449593674500325967e-02,3.919817197335527525e-02,-3.333333333333336757e-02,-2.289900795800249925e-02,3.684372178145190867e-03
-4.903053264987795694e-03,-1.221603086155150474e-02,1.724137931034484469e-02,1.836199609475703404e-02,-2.171916521442590620e-02
1.164613661814120800e-02,-8.895638967238092554e-03,-8.474576271186449322e-03,-2.373190871971380149e-04,1.563461538461489086e-03
-2.656630506973657255e-02,5.472854640980735590e-03,3.846153846153859551e-02,-1.352631735942857495e-02,-1.373715288381434363e-02
-3.752558562656357205e-02,1.632919660352710745e-02,-1.646090534979425049e-02,-2.092853019004089349e-02,-2.848955500900130205e-03
1.465028355387509168e-02,-2.142202227934862126e-03,-1.255230125523022940e-02,7.370982619877569295e-03,1.142857142857135397e-02
1.653469958081058011e-02,5.152382775767161069e-03,2.118644067796621525e-02,-1.560973170731714925e-02,9.102259887005725511e-03
-1.466208476517756078e-02,7.261853908585995040e-03,8.298755186721998647e-03,1.437061411371133059e-02,-2.643849309104158093e-02
-9.300162752849215749e-04,1.039020356234105283e-02,2.880658436213984902e-02,2.467029859966533151e-02,5.015975958211243979e-02
-2.234116825692345626e-02,-1.951733391322831718e-02,0.000000000000000000e+00,-8.104886576760830449e-03,5.476072239851771488e-03
2.761247322066187962e-02,1.712326590061501869e-02,-1.600000000000001421e-02,-8.651790227065770181e-03,2.329806389255771951e-02
2.826036599490384243e-02,4.208964646463277375e-04,-1.219512195121943282e-02,-1.696969696969703950e-03,-1.034889103564612216e-02
-6.758278891642317647e-03,-2.103912450485658696e-04,2.057613168724272551e-02,1.991257892180671105e-02,1.792645599263640102e-02
-1.338171921070541344e-02,-2.188085465770785512e-02,-8.064516129032264780e-03,-2.452378571428563345e-02,-2.612263026302657706e-02
-1.816091954022982721e-02,-2.366121644821544794e-03,2.845528455284546468e-02,-9.763485238871174275e-04,-1.295971912478665125e-02
-2.715991571060633741e-02,-8.408775152894091762e-03,-2.371541501976269159e-02,-1.807967261177619023e-02,-2.656488711846631198e-02
-6.498194945848407948e-03,-5.001173950807697582e-03,-1.214574898785435002e-02,-3.234635561946635346e-02,-1.097860796603566773e-02
2.810077519379836769e-02,2.534965145758958510e-02,-2.459016393442625334e-02,2.854206810342157022e-02,3.869324452901993366e-02
-3.204524033930257476e-02,7.033291007386665607e-03,-1.680672268907564687e-02,-3.374994999999998690e-02,-2.290076475729861324e-02
2.555988315481997133e-02,1.587301587301587213e-02,4.273504273504372813e-03,1.552388017987681688e-02,6.687506667969181362e-02
1.590315689532403876e-02,2.083291666666653441e-03,4.255319148936079210e-03,3.286626751592348211e-02,-8.787346221442497935e-04
4.906542056074744522e-03,6.029127069818250584e-03,2.118644067796621525e-02,-2.713394111657691388e-03,-2.052198768689505147e-03
-4.882585445245270390e-03,8.472825138929980168e-03,-4.149377593361091264e-03,-2.423940143457826990e-02,7.344359684846707079e-03
-4.556074766355146244e-02,-9.836045283525505015e-03,-4.166666666666578138e-03,-2.534854181626003053e-02,-1.720621097085688750e-02
-1.517747858017142598e-02,-9.312934602649012433e-03,1.673640167364017980e-02,2.730816573970959449e-02,2.967062270517995502e-04
-1.491424310216247009e-02,-1.462293742684228712e-03,8.230452674897125245e-03,-2.531594936708844897e-03,-1.156926745133895172e-02
5.955084531920256524e-02,4.665272064127023999e-02,-2.040816326530622837e-02,7.614187430751899119e-03,4.831935846817777408e-02
-6.906406287211220435e-03,3.497901329160530565e-02,1.666666666666668378e-02,4.735518772405068744e-02,4.008010248954906041e-02
2.541966426858510014e-02,4.036307532566780348e-02,5.737704918032791868e-02,1.442929223524393786e-03,1.679058698557335874e-02
2.432179607109450498e-02,-2.041971450565590544e-03,0.000000000000000000e+00,8.645557364206394105e-03,-3.789956635219952734e-03
-1.187214611872137136e-02,-3.719494185994225393e-04,-7.751937984496130862e-03,-4.523785714285720634e-03,-2.717119602134440226e-04
3.373382624768943988e-02,-5.954670414787057581e-03,-4.687500000000004163e-02,-2.152595021463795354e-03,4.620766449840076756e-03
3.017434063477867148e-02,1.422691928966377146e-02,2.868852459016386913e-02,2.181208001409195782e-02,8.117289290474647779e-04
1.887611195487085003e-02,2.177927279438902214e-02,7.968127490039849173e-03,2.416136466898034102e-02,4.325466342254687298e-03
-1.107325383304932041e-02,-8.851192036647487910e-03,0.000000000000000000e+00,-2.702702702702702159e-02,-3.499324454894341130e-02
-1.270456503014646098e-02,-3.353380779175890725e-02,1.185770750988152274e-02,-4.001859698681665446e-03,5.299874476987497668e-03
4.907306434023983588e-02,7.543088959893008488e-04,0.000000000000000000e+00,-7.799598019390330088e-03,-9.711459354724451612e-03
-2.910602910602775022e-03,1.507480685886571558e-03,-3.906250000000090206e-03,7.860909957122508979e-03,1.092743080593198100e-02
-2.877397831526269656e-02,-2.408284010977084638e-02,-1.176470588235286469e-02,-2.103528666898401081e-02,-2.439021652425455919e-02
4.508372692142529996e-03,7.326026746212199042e-03,-1.190476190476182777e-02,-1.931431768779901317e-02,-9.318178844912242131e-02
4.274417610600464261e-03,-1.282292822966506554e-02,0.000000000000000000e+00,-5.415977484391354055e-03,-2.506296874704073366e-03
-3.170887422855927368e-02,1.550986756456503544e-02,4.417670682730918258e-02,4.950395794534830085e-03,-1.853022898036702990e-02
3.538461538461549344e-02,-4.200095376095992067e-03,3.846153846153849143e-02,2.339904056152910042e-02,2.496004959744320406e-02
-4.054340904266625495e-02,-3.834374999999870005e-03,-1.851851851851861464e-02,1.636584876933443872e-02,-1.123946317888633271e-02
1.150442477876117107e-02,4.811393472120736349e-03,-1.132075471698105844e-02,-6.630333885863049122e-03,-3.157530836083599027e-03
6.867891513560805961e-02,2.375027817947280434e-02,-1.526717557251909725e-02,1.573301511959431312e-02,6.018292587610149513e-03
-5.259926320098251562e-02,-1.103835339497941971e-02,-1.395348837209303521e-02,8.918117603423666648e-03,-7.871505533470090146e-03
2.073882047958524460e-02,-2.383660567845993089e-02,-1.572327044025158618e-03,-6.978436521124067697e-03,-1.142494482465701393e-02
1.587301587301591030e-02,-7.751880145421692972e-03,-7.874015748031502893e-03,-2.670414679559960855e-02,-1.444618023904268786e-02
-2.145833333333328416e-02,-7.617187351226820287e-03,-7.936507936507943006e-03,-4.043321396951176511e-02,-4.560293085337356091e-03
-1.660634447519699491e-02,-1.692580167435933300e-02,-2.400000000000002132e-02,-1.203912746524013824e-02,-3.697637495052971679e-02
-5.607274301796914134e-02,1.341337310483736896e-02,-1.639344262295083440e-02,-2.513320703562349490e-02,-1.834867388640790131e-02
1.857798165137603333e-02,-1.442117768512790436e-02,-1.666666666666668378e-02,9.374895345057596488e-03,4.326749740394592730e-02
-1.035802747129030942e-02,5.812808294504007156e-03,2.118644067796621525e-02,1.006202322301455107e-02,2.488387690005818692e-02
7.053469852104797891e-03,1.474687126345157299e-02,-8.298755186721998647e-03,-1.787994800102443932e-03,5.179783436696894228e-03
-2.530501581563490698e-02,9.622977597131817523e-03,8.368200836820089902e-03,-2.584447155350708819e-02,-7.729468225629560797e-03
-2.874362540565592733e-02,9.142209686831423432e-03,-2.489626556016599421e-02,-3.073280798529024610e-02,-7.789775667488947446e-03
-1.527446300715991703e-02,1.734772518605067404e-03,-4.255319148936173579e-02,-3.333343992772686004e-02,-3.696428051836510298e-02
3.490063015026641235e-02,-3.078703038701121816e-02,3.111111111111104083e-02,3.644547442923883485e-03,-5.774541342144483107e-03
7.494145199063239650e-03,6.154476993338827730e-03,0.000000000000000000e+00,-3.351927467930933789e-03,-7.857755917851339325e-03
1.371455137145517582e-02,7.892857142857878823e-04,8.620689655172422347e-03,-1.569509529147981516e-02,7.575671096297914055e-03
-1.284109149277689807e-02,6.309148140592369877e-03,2.136752136752148243e-02,-1.110475544147945630e-02,-8.544053607110477580e-03
-2.253193960511023011e-02,-1.645767992833692059e-02,-2.092050209205031930e-02,-1.871575007198377633e-02,-1.585661840744575710e-02
-2.138783269962058354e-03,-1.195225075792331025e-02,4.273504273504372813e-03,1.349762244732251662e-02,-1.961469386365482376e-02
-7.144558228149618627e-03,-3.266125131698598832e-02,4.255319148936079210e-03,4.632310230680182148e-03,1.036082529474807550e-02
-1.703046294075311398e-02,6.669424760316857402e-03,-3.135593220338976639e-02,-9.221901751530217628e-03,-4.243281546026811228e-03
4.636408003904374936e-03,8.695693761815684319e-03,1.487314085739274185e-02,1.803371093561050020e-02,6.036967436735834851e-03
1.117318435754196398e-02,-4.926128798724912702e-03,8.620689655172422347e-03,-8.571399999999991179e-03,1.411932555384185980e-02
4.780206581791972970e-02,3.403467409240931024e-02,8.547008547008554807e-03,2.391925003114542259e-02,4.420462776872156885e-02
2.453003209536914336e-02,-1.396369411602451076e-03,1.694915254237289864e-02,6.191978783900428836e-03,-3.666699999999955932e-03
6.556276571940014564e-02,1.757886501041021690e-02,4.166666666666762886e-03,1.706296503496494699e-02,1.672803669213910119e-02
1.847963040739187060e-02,-2.159344369048768648e-03,6.224066390041489705e-02,1.402634724900043636e-02,-2.040148075024691629e-02
3.567010309278351859e-02,7.869328826703499147e-03,4.296874999999995143e-02,-5.966829562430943715e-03,0.000000000000000000e+00
2.389010551463359791e-03,-1.288307632246723892e-02,7.490636704120688574e-04,-7.367011876288590867e-03,-6.718156087274324353e-03
-1.886792452830183750e-02,1.562192999802247684e-02,5.239520958083753940e-03,-2.336454031433378778e-02,-2.062898242524477052e-02
3.137651821862334767e-02,2.920502279585355902e-03,8.935219657483254793e-03,8.725049499720135410e-03,3.763808636674564195e-02
1.589793915603541011e-02,2.232580168222863051e-02,-3.690036900368925087e-03,3.962047991071427494e-02,7.321148208338611532e-03
3.477588871715570594e-03,4.557576908469503432e-03,0.000000000000000000e+00,-3.220585250702373992e-03,-5.351833498513371146e-02
-3.273007316133999534e-02,-4.725897741932032041e-03,2.962962962962948851e-02,-1.507800255998937092e-02,-9.773089005235728946e-03
-5.971337579617884243e-03,-7.787274158128307602e-03,-3.597122302158196807e-03,1.858928274525525545e-02,3.242860301626359493e-02
-1.381657989587504153e-02,-1.971674886229892593e-02,-3.249097472924182550e-02,-3.247447839369189959e-02,5.462580992444875279e-03
1.746192893401021448e-02,1.113063876451146107e-02,4.850746268656712379e-02,2.912618666092056316e-02,1.663833644547257559e-02
9.179804430253494033e-03,9.463132666341043941e-03,3.558718861209888337e-03,4.851779237292605344e-03,-1.469594262003712758e-02
-1.581965592248369898e-02,-1.186145016261722779e-02,-4.964539007092124215e-03,-4.828353133807680719e-03,-1.525428710140435198e-02
-3.415712276471839781e-03,7.743852555901084784e-04,4.989308624376261221e-03,-9.433908864361647759e-03,1.514628201125162686e-02
3.427419354838780012e-03,-8.512265593195315547e-03,0.000000000000000000e+00,4.081687074829949170e-03,1.729399796541199533e-02
-1.547116736990153743e-02,-5.658556097560909354e-03,4.255319148936174273e-02,8.130053759888676221e-03,0.000000000000000000e+00
3.693877551020408739e-02,1.373628362904781748e-02,-6.802721088435379967e-03,1.075260723783311341e-02,2.666664999999994803e-02
4.133044676244815134e-03,-6.775048393341015669e-03,0.000000000000000000e+00,4.255319375283043819e-03,-9.415568334668273157e-03
1.528812230497832159e-02,3.780937365407574524e-02,1.712328767123296944e-02,7.150450590595726873e-03,1.278269419862347947e-02
3.069498069498083001e-02,5.633615023473531299e-04,2.693602693602680995e-02,-5.784854214695004694e-03,-1.423946601941749983e-02
5.993631766248366105e-03,1.351353253591471536e-02,-1.639344262295076154e-02,3.967151442286489908e-03,1.838475019066392394e-02
1.284676968907092626e-02,1.018516666666666008e-02,-2.999999999999995379e-02,2.370916816936594149e-03,-1.225019342359762349e-02
-3.382352941176473143e-02,-1.924837798805458661e-02,0.000000000000000000e+00,5.519027740316192164e-03,-1.436029746606717374e-02
5.707762557077842094e-04,-5.420579439252273465e-03,-3.436426116838567271e-03,4.704678761352710376e-03,-6.621854414270055477e-04
-2.567027952082157408e-02,-7.517346504742531896e-03,2.068965517241381363e-02,-2.367325763978307337e-02,-2.087475045354113962e-02
-4.683840749414524239e-03,3.976500587455080241e-03,-3.378378378378306575e-03,3.197522067613273438e-03,9.813806608436113563e-03
-2.941176470588225192e-02,-1.754055073557147723e-02,-1.355932203389831683e-02,-1.513944142685570877e-02,-2.747990997788049908e-02
-2.383838383838390515e-02,3.225187176041465625e-02,2.061855670103094479e-02,-3.505959897197417387e-03,3.308073856239636401e-02
1.510761589403981746e-02,2.789622466059076163e-03,-6.734006734006739783e-03,8.118808981898689020e-04,-1.300872161382790604e-02
1.121304791029555797e-02,-1.836049771366831188e-02,-1.694915254237297150e-02,5.137858301784824049e-03,-1.554580913237889501e-02
-2.016129032258021526e-03,-8.123937275647075823e-03,-5.862068965517239216e-02,-2.259876365879813498e-02,-3.089546858908405642e-03
-1.676767676767680279e-02,7.238114285714285917e-03,-3.663003663003584938e-03,1.926782167531955687e-03,1.067494779571548022e-02
-3.225806451612903830e-02,-1.569595280453947583e-02,7.352941176470594205e-03,-1.923076817413369539e-03,-1.226575725616637670e-02
-2.292993630573240960e-02,-9.029721595191563671e-03,1.459854014598525179e-02,2.752490902697978664e-03,-1.034891270445614277e-03
2.107779226423283844e-02,1.725472984665652257e-02,-3.597122302158196807e-03,-6.313450452923398404e-03,5.145020629402261708e-02
-4.745690572462223089e-02,8.004535772736113067e-03,-3.610108303249100897e-02,-1.353596647690691844e-02,-2.233167597692988296e-02
2.368185880250220712e-02,-4.537663160099557683e-03,3.370786516853927633e-02,8.121002747717707623e-03,9.741434657085535492e-03
-1.274552597119161246e-01,-5.356125152663812616e-02,-1.086956521739123466e-02,-9.722166666666649804e-03,2.993961926449067914e-03
-3.001500750375190110e-02,1.083678463428517681e-02,-1.098901098901091701e-02,-1.430583369953240293e-02,2.719736318407956627e-02
